연,월,일,커뮤니티(오르비),타사명/키워드(크롤링 단어),제목,본문(내용),URL
2026,3,4,오르비,대성,수학4등급 공부법 질문(간절),"작수 14,15,20,21,22,29,30틀 확통 4등급인데 스블이랑 쎈 풀고 있는데 스블이 좀 어려워서 얻어가는게 많이 없어서 다른 강의 듣고 들을려하는데 대성패스만 있고 스블 듣기전에 뭐부터 들어야할까요? 쎈은 계속 풀어도 될까요..? 정말 인생을 거는 심정으로 재수하고 있는데 방향이 잘못되었는지 걱정이어서 정말 간절합니다..ㅠㅠ",https://orbi.kr/00077788699/%EC%88%98%ED%95%994%EB%93%B1%EA%B8%89-%EA%B3%B5%EB%B6%80%EB%B2%95-%EC%A7%88%EB%AC%B8%28%EA%B0%84%EC%A0%88%29
2026,3,4,오르비,대성,대성패스 환급,"신청하는중인대 머이리복잡...
ㅜㅜㅜㅜ",https://orbi.kr/00077789058/%EB%8C%80%EC%84%B1%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89
2026,3,4,오르비,대성,쌍사,"노베 정시러입니다!
세계사동사 둘다 노베인데
남은 시간동안 권용기쌤 커리만 따라가도 괜찮을까요??
대성패스여서..",https://orbi.kr/00077789142/%EC%8C%8D%EC%82%AC
2026,3,4,오르비,대성,미친개념 시발점 뉴런 난이도,"지금 현역 08이고 작수 봤는데 4등급 초중반 나왔어요
대성패스가 있어서 미친개념을 들으려는데 미친개념은 너무 어렵다고 하더라고요
그래서 시발점을 들을까 싶은데 또 어디선 뉴런이 미친개념 포지션이라고 하고
또 어디선 시발점이링 미친개념이랑 비슷하다고 하는데
뭘 들어야 할까요?? 난이도 얘기가 너무 다 달라서 고민입니다
패스 있으니까 대성이 좋긴 한데 강의 살 의향도 완전 있어요",https://orbi.kr/00077789180/%EB%AF%B8%EC%B9%9C%EA%B0%9C%EB%85%90-%EC%8B%9C%EB%B0%9C%EC%A0%90-%EB%89%B4%EB%9F%B0-%EB%82%9C%EC%9D%B4%EB%8F%84
2026,3,4,오르비,대성,성적증명서 제출처에 메가라고적엇는데,대성은 따로때야하능거아니지? ㅅㅂ,https://orbi.kr/00077790720/%EC%84%B1%EC%A0%81%EC%A6%9D%EB%AA%85%EC%84%9C-%EC%A0%9C%EC%B6%9C%EC%B2%98%EC%97%90-%EB%A9%94%EA%B0%80%EB%9D%BC%EA%B3%A0%EC%A0%81%EC%97%87%EB%8A%94%EB%8D%B0
2026,3,4,오르비,이투스,이투스247 장학금 빡센가요?,재수생인데 그렇게 성적이 좋진않음..,https://orbi.kr/00077789354/%EC%9D%B4%ED%88%AC%EC%8A%A4247-%EC%9E%A5%ED%95%99%EA%B8%88-%EB%B9%A1%EC%84%BC%EA%B0%80%EC%9A%94%3F
2026,3,4,오르비,이투스,정승제 강의 관련 질문,정승제 맛보기로 ebs에서 삼각함수 특강 보고 있는데 이투스에서도 이 텐션이에요??,https://orbi.kr/00077792780/%EC%A0%95%EC%8A%B9%EC%A0%9C-%EA%B0%95%EC%9D%98-%EA%B4%80%EB%A0%A8-%EC%A7%88%EB%AC%B8
2026,3,4,오르비,메가,김승리 독서 +강민철 문학,"이렇게 조합해서 수강해보신분 있을까요?
메가패스있어서 강민철 수강하려 했는데 강민철 독서가 평이 뛰어나진 않아서 김승리 독서에 강민철 문학 조합으로 들을까하는데 이런식으로 섞어 들으면 불편한 부분이나 상쇄되는 것이 있을까요?",https://orbi.kr/00077789243/%EA%B9%80%EC%8A%B9%EB%A6%AC-%EB%8F%85%EC%84%9C-%2B%EA%B0%95%EB%AF%BC%EC%B2%A0-%EB%AC%B8%ED%95%99
2026,3,4,오르비,메가,메가패스 환급 때문에 재학증명서 발급받으려는데,"제출처랑 용도를 뭐라고 써야 하나요...?
(주)메가스터디
메가패스 환급...??",https://orbi.kr/00077790498/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89-%EB%95%8C%EB%AC%B8%EC%97%90-%EC%9E%AC%ED%95%99%EC%A6%9D%EB%AA%85%EC%84%9C-%EB%B0%9C%EA%B8%89%EB%B0%9B%EC%9C%BC%EB%A0%A4%EB%8A%94%EB%8D%B0
2026,3,4,오르비,메가,메가패스 환급,메가패스 수시 합격이면 수능 성적표 꼭 제출할 필요 없죠?,https://orbi.kr/00077790620/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89
2026,3,4,오르비,메가,메가환급 문자,26학년도 입시 대학 합격이 없는데 왜 환급 대상자 문자가 오나여,https://orbi.kr/00077791242/%EB%A9%94%EA%B0%80-%ED%99%98%EA%B8%89-%EB%AC%B8%EC%9E%90
2026,3,4,오르비,메가,메가패스 환급 못받음,"진짜 상상도 못했는데..
6모 9모 채점할때 한국사만 한 번호로 밀어서 했었음
한국사는 별로 의미 없으니까 그렇게 했었고
너무 오래지나서 그렇게했던걸 까먹고있었고 상상도 못햇는데
이거땜에 환급대상 안됐음 이거 구제안되나? 진짜 내 50만원 하..
아니 이게 맞나 진짜 싹싹빌어도 구제안될까요? 상담사께 전화해서 빌어볼까요",https://orbi.kr/00077792576/%EB%A9%94%EA%B0%80%ED%8C%A8%EC%8A%A4-%ED%99%98%EA%B8%89-%EB%AA%BB%EB%B0%9B%EC%9D%8C
2026,3,4,오르비,메가,메가스터디 화질이 안좋아졌어요,메가 화질이 안좋아졌는데 해결하는봅 아시는분 ㅠㅠㅠㅠㅠ,https://orbi.kr/00077792955/%EB%A9%94%EA%B0%80%EC%8A%A4%ED%84%B0%EB%94%94-%ED%99%94%EC%A7%88%EC%9D%B4-%EC%95%88%EC%A2%8B%EC%95%84%EC%A1%8C%EC%96%B4%EC%9A%94
2026,3,4,오르비,재종,"(26 부탁) (평가원 + 교육부 합작) 국가기초학력지원포털(평가원이 직접 운영하는 학생 지원 포털) 개통, 그 진짜 숨은 의도는 앞으로 새로운 수능 변별력+연계 문항을 고등 재학생만 접속 가능한 포털에서 출제시키기 위함이라고 보여짐, 이유는 뭐라 붙여도 되기는 함, 바로 '사교육을 잡기 위해, 공교육을 강화시키기 위해서', '재수생 N수생으로 입시에서 어려움을 겪는 현역을 위한 이유라는 등' 많은 이유를 붙일 수가 있겠죠...","출처 :
기초학력 진단+맞춤형 지원 한 번에...국가기초학력지원포털 개통 < 에듀 테크 < 정책 ·사회 < 기사본문 - 교육언론[창]
기초학력 진단검사부터 학생 맞춤형 학습까지 지원 서비스 일원화
학습이력 누적 관리를 통해 학년‧학교급간 기초학력 지원 연속성 강화
국가 기초학력 지원 포털 접속 화면ⓒ교육부
교육부와 한국교육과정평가원은 3월 3일 ‘국가기초학력지원포털’을 정식 개통한다고 밝혔다.
‘국가기초학력지원포털(포털)’은 초‧중‧고생(초1~고2)의 기초학력 진단 및 심리검사, 맞춤형 학습 등을 통합적으로 지원하는 온라인 플랫폼으로, 국정과제 101번 ‘교육격차 해소를 위한 공교육 강화’ 추진을 위해 구축했다.
그간 기초학력 관련 3개 누리집으로 분산해 제공했던 기초학력진단검사 (옛 기초학력 진단-보정시스템)와 보정학습자료 제공(옛 배‧이‧스‧캠프), 그리고 심리검사도구(옛 국가기초학력지원센터 누리집) 서비스 등을 통합해 하나의 포털에서 활용할 수 있다.
또한, 포털에 기존의 기초학력 진단-보정시스템 등의 장점을 유지하면서 나이스(NEIS) 연계를 통한 학습 이력의 연속적 관리와 학생의 진단 결과에 따른 맞춤형 학습자료 제공 등의 기능을 신설‧강화하였다.
학생은 포털을 통해 자신의 학습 및 성장 이력을 직접 확인하고 심리검사 도구 등을 활용할 수 있어 종합적으로 자신의 상태를 진단하고, 학습 동기와 흥미를 향상시킬 수 있다고 교육부는 설명했다.
학교는 포털을 통해 기초학력 진단검사와 다양한 심리검사를 실시하여 학생의 성취 수준과 학습이 어려운 원인을 종합적으로 파악할 수 있게 된다.
검사와 학부모 상담 결과 등을 종합하여 ‘학습지원 대상 학생’을 선정하고, 포털을 활용해 검사 결과와 연계한 다양한 학습자료(pdf, 동영상 등)를 학생에게 제공한다.
학생의 진단 결과를 포털에 탑재한 경우, 회원 가입을 한 학생은 자신의 검사 결과를 포털 접속 또는 문자 수신 등의 방식으로 확인하고 교사가 제공한 자료를 스스로 학습할 수 있다.
해당 학부모도 포털에 접속하여 학생의 진단 결과를 직접 확인하고, 자녀의 학습 수준과 특성 등에 대한 객관적인 정보를 바탕으로 포털 내 심리검사 도구와 학습자료 등을 활용한 가정에서 학습지도를 할 수 있다.
전국 초‧중‧고교는 3월 4일부터 포털을 통해 온라인으로 기초학력 진단검사를 실시할 수 있으며, 학교별 여건에 따라 검사지 파일을 인쇄해 지필 방식으로도 진행할 수 있다.
유지완 학교지원관은 “기초학력은 학생의 잠재적인 역량과 소질을 발휘하기 위해 갖춰야 하는 최소한의 능력으로, 공교육을 통해 이를 보장하는 것은 국가의 중요한 책무”라며, “학교 현장에서 국가 기초학력 지원포털을 통해 체계적인 기초학력 진단과 맞춤형 학습이 이루어질 수 있도록 지원하겠다.”라고 밝혔다.
ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ
< 아래로는 충분히 가능성 매우 높은 추측 >
이걸 만든 게 평가원이기도 해서,
곧 수능도 이렇게 현역 재학생들에게, 서비스 될 예정
(평가원이 과연 위의 포털에서, 수능은 케어 안 해줄까요?
수능 폐지하라고 교육부가 난리 부리는 와중에 살아남기 위해서는 결국 수능 서비스도 교육부가 추진하라고 하면, 평가원이 운영하면서 같이 수능 케어까지 추진해줄 듯요)
(애초에 기초학력 미달 애들 케어만이 주용도라면, 평가원이 굳이 운영 왜 하겠나요?
그냥 교육청이나 교육부 혼자서 운영해도 충분한 것을....)
1. 교육부가 평가원을 굳이 불러들여서 포털을 만드는 이유(교육부+교육청이면 기초학력 미달 내신 수준은 커버될 텐데)
2. 교육부가 수능 폐지 안 시키고, 당분간 유지하면서, 평가원에 가할 압박(수능 킬러 변별력 다 여기서 출제시켜서 현역 고3 재학생 유리하게 만들라)
3. 수시 정시 통합하려면 한꺼번에 안 되고, 평가원부터가 학교 내신과 학생 수준 수시를 명확히 이해할 필요성이 있다. 그래서 포털을 만들었다. ㅇㅋ 그럼 수능도 당연 여기 포털 연계로 들어가야 하겠죠? - 그래야 수시 정시 통합으로 방향이 갈 수 있으니까요.
안 그러고서는, 수시 정시 계속 따로 놀게 되죠;;;;
4. 이유는 뭐라 붙여도 되기는 함, 바로 '사교육을 잡기 위해, 공교육을 강화시키기 위해서', '재수생 N수생으로 입시에서 어려움을 겪는 현역을 위한 이유라는 등' 많은 이유를 붙일 수가 있겠죠... 그런 이유로 포털에서 수능 변별력 문항과 연계문항 출제시키겠다고 하면 되죠 ^^
5. (결정적인 이유) 애초에 수능이 재수생, N수생 양산시킨다는 비난을 바로 저 기초학력포털을 평가원이 연계 출제해서 해결할 수가 있는데, 이걸 추진 안 하겠음? ㄷㄷ?
< 뒤는 생략 >
즉슨, 현역 재학생들은 내신도 올 1등급 흘러넘치는 가운데서,
수능도 커버쳐서, (평가원이 수능에 대한 학생 개별 피드백과 기초학력까지 다 잡아줄 예정)
재수생, N수생보다 훨씬 더 유리한 상황임 ㄹㅇ
대치동 재종학원에 의존 안 해도, 내신 + 수능까지 한방에 다 해치울 수 있게 서서히 바뀌어 나가고 있는 모양,
문제는 이 현역 재학생 피드백 내에서, 평가원은 앞으로 수능 시험문제들도, 모두 다 연계 출제도 또 해버릴 거라서..... (당연 수능 변별력 여기서 내라고 교육부가 강력 권고하겠지요.)
외부에서 포털 접속하기 어려운 사교육 시장에서는.... 즉슨, 재수생, N수생들로서는 현역보다 이제 수능 시험 응시도 불리해질 모양임
결국은 수능으로 시작한 자, 수능으로 망하는 결과로 이어질 모양이 될 각이 잡히는 중임",https://orbi.kr/00077788434/%2826-%EB%B6%80%ED%83%81%29-%28%ED%8F%89%EA%B0%80%EC%9B%90-%2B-%EA%B5%90%EC%9C%A1%EB%B6%80-%ED%95%A9%EC%9E%91%29-%EA%B5%AD%EA%B0%80%EA%B8%B0%EC%B4%88%ED%95%99%EB%A0%A5%EC%A7%80%EC%9B%90%ED%8F%AC%ED%84%B8%28%ED%8F%89%EA%B0%80%EC%9B%90%EC%9D%B4-%EC%A7%81%EC%A0%91-%EC%9A%B4%EC%98%81%ED%95%98%EB%8A%94-%ED%95%99%EC%83%9D-%EC%A7%80%EC%9B%90-%ED%8F%AC%ED%84%B8%29-%EA%B0%9C%ED%86%B5%2C-%EA%B7%B8-%EC%A7%84%EC%A7%9C-%EC%88%A8%EC%9D%80-%EC%9D%98%EB%8F%84%EB%8A%94-%EC%95%9E%EC%9C%BC%EB%A1%9C-%EC%83%88%EB%A1%9C%EC%9A%B4-%EC%88%98%EB%8A%A5-%EB%B3%80%EB%B3%84%EB%A0%A5%2B%EC%97%B0%EA%B3%84-%EB%AC%B8%ED%95%AD%EC%9D%84-%EA%B3%A0%EB%93%B1-%EC%9E%AC%ED%95%99%EC%83%9D%EB%A7%8C-%EC%A0%91%EC%86%8D-%EA%B0%80%EB%8A%A5%ED%95%9C-%ED%8F%AC%ED%84%B8%EC%97%90%EC%84%9C-%EC%B6%9C%EC%A0%9C%EC%8B%9C%ED%82%A4%EA%B8%B0-%EC%9C%84%ED%95%A8%EC%9D%B4%EB%9D%BC%EA%B3%A0-%EB%B3%B4%EC%97%AC%EC%A7%90%2C-%EC%9D%B4%EC%9C%A0%EB%8A%94-%EB%AD%90%EB%9D%BC-%EB%B6%99%EC%97%AC%EB%8F%84-%EB%90%98%EA%B8%B0%EB%8A%94-%ED%95%A8%2C-%EB%B0%94%EB%A1%9C-%27%EC%82%AC%EA%B5%90%EC%9C%A1%EC%9D%84-%EC%9E%A1%EA%B8%B0-%EC%9C%84%ED%95%B4%2C-%EA%B3%B5%EA%B5%90%EC%9C%A1%EC%9D%84-%EA%B0%95%ED%99%94%EC%8B%9C%ED%82%A4%EA%B8%B0-%EC%9C%84%ED%95%B4%EC%84%9C%27%2C-%27%EC%9E%AC%EC%88%98%EC%83%9D-N%EC%88%98%EC%83%9D%EC%9C%BC%EB%A1%9C-%EC%9E%85%EC%8B%9C%EC%97%90%EC%84%9C-%EC%96%B4%EB%A0%A4%EC%9B%80%EC%9D%84-%EA%B2%AA%EB%8A%94-%ED%98%84%EC%97%AD%EC%9D%84-%EC%9C%84%ED%95%9C-%EC%9D%B4%EC%9C%A0%EB%9D%BC%EB%8A%94-%EB%93%B1%27-%EB%A7%8E%EC%9D%80-%EC%9D%B4%EC%9C%A0%EB%A5%BC-%EB%B6%99%EC%9D%BC-%EC%88%98%EA%B0%80-%EC%9E%88%EA%B2%A0%EC%A3%A0
2026,3,4,오르비,재종,재수생 수학커리 질문,"2->1->3
현재 재종 다니면서 수1 수2 미적 수업듣고 추가적으로
스블 듣고 스블 진도 맞춰서 한완기 풀고 있습니다 .
4월 초~중순이면 무난하게 스블 완강할거 같은데
완강하고 나면 바로 n제를 들어갈까요 아니면
기출 회독을 더 하는게 좋을까요? 그리고 페이스메이커는 어떻게 활용해야 할까요 lextuer 끝날때 마다 맞춰서
푸는게 맞을까요?",https://orbi.kr/00077788929/%EC%9E%AC%EC%88%98%EC%83%9D-%EC%88%98%ED%95%99%EC%BB%A4%EB%A6%AC-%EC%A7%88%EB%AC%B8
2026,3,4,오르비,재종,재종안다니고 독학으로 하시는분들 책값 월에 얼마,드세요 보통?,https://orbi.kr/00077792360/%EC%9E%AC%EC%A2%85-%EC%95%88%EB%8B%A4%EB%8B%88%EA%B3%A0-%EB%8F%85%ED%95%99%EC%9C%BC%EB%A1%9C-%ED%95%98%EC%8B%9C%EB%8A%94%EB%B6%84%EB%93%A4-%EC%B1%85%EA%B0%92-%EC%9B%94%EC%97%90-%EC%96%BC%EB%A7%88
2026,3,4,오르비,재종,반수 생명 버릴까 말까,"무휴학 할꺼같은데
생명 재종에서 들은거 개아까운데
작수생각하니 버리고싶고 어떻게 해야하오",https://orbi.kr/00077792529/%EB%B0%98%EC%88%98-%EC%83%9D%EB%AA%85-%EB%B2%84%EB%A6%B4%EA%B9%8C-%EB%A7%90%EA%B9%8C
2026,3,4,오르비,관독,관독8to10 다 소화 가능함?,"관독 알아보는데 웬만하면 다 8시부터 저녁 10시까지네
현역때도 공부 많이 해야 7시간 정돈데 밥먹고 쉬는 시간 빼도
10시간하는건데
집중이 다들 되는거임?
운동도 해야되서 10시는 개에반데",https://orbi.kr/00077792565/%EA%B4%80%EB%8F%85-8to10-%EB%8B%A4-%EC%86%8C%ED%99%94-%EA%B0%80%EB%8A%A5%ED%95%A8%3F
2026,3,4,오르비,독재,정시파이터 병원 조언 좀…,"현 고3이고 정시로 마음 굳힌 상황이라 질병조퇴, 결석을 많이 쓸 예정이거든요 고2때도 쫌쫌따리 빠지긴 했는데, 그때는 병원도 여러곳 돌고 현체로 빼고 그랬어요 근데 학교 매일 빠지는 친구들 보면 보통 한곳에서 떼는거 같은데 저 아는 언니는 병원 매일 갔더니 의사쌤이 진료확인서때문에 그러냐고 물어보셔서 그 뒤로는 확인서만 받았다고 하더라구요... 그 언니랑 지역이 달라서 그쪽으로 다니지는 못하구요... 제가 가는곳은 다 뭔가 눈치 주시는 기분이라... 일단 이사오고 한 곳을 찾았는데 여기는 사람도 없고 대기도 없고 오늘도 가서 진료 받을때 그냥 두통만 있다고 하니까 눈치채셨는지 빨리 해주시던데 이 병원에 사정 설명하고 그냥 진단서만 떼달라고 해볼까요? 아니면 매일 가볼까요 일단...? 고3이라 이제 더 자주 가야 할 것 같아요.... (친구 문제땜에 쉬는시간마다 멘탈이 갈려요… 학교 째면 바로 독재 가구요 ㅜㅜ…)",https://orbi.kr/00077791087/%EC%A0%95%EC%8B%9C%ED%8C%8C%EC%9D%B4%ED%84%B0-%EB%B3%91%EC%9B%90-%EC%A1%B0%EC%96%B8-%EC%A2%80%E2%80%A6
2026,3,4,오르비,독재,독재에 여장남자 닮은분이 있는데,"그래서 내취향임
근데 남친있더라 ㅅㅂ",https://orbi.kr/00077791674/%EB%8F%85%EC%9E%AC%EC%97%90-%EC%97%AC%EC%9E%A5%EB%82%A8%EC%9E%90-%EB%8B%AE%EC%9D%80%EB%B6%84%EC%9D%B4-%EC%9E%88%EB%8A%94%EB%8D%B0
2026,3,4,오르비,독재,독재하는데 9시간밖에 공부안함,왜케 적게했지 레전드,https://orbi.kr/00077793269/%EB%8F%85%EC%9E%AC%ED%95%98%EB%8A%94%EB%8D%B0-9%EC%8B%9C%EA%B0%84%EB%B0%96%EC%97%90-%EA%B3%B5%EB%B6%80%EC%95%88%ED%95%A8
2026,3,4,오르비,독재,아이디어 질문,수학 노베이스 재수생입니다. 기현쌤 아이디어를 4월달까지는 끝내보려합니다. 그후에나 6모전까지 해야할것이나 추천해주실수 있으실까요? ㅠㅠㅠㅠ 독재하려니 너무 어렵고 힘들고 어떻게 계획 세워야할지도 막막하네요,https://orbi.kr/00077795419/%EC%95%84%EC%9D%B4%EB%94%94%EC%96%B4-%EC%A7%88%EB%AC%B8
2026,3,4,오르비,시대인재,부남짤,출처: 시대인재N재수종합갤러리,https://orbi.kr/00077788086/%EB%B6%80%EB%82%A8%EC%A7%A4
